64 64
3
7
19
10 46
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    2;    2;    0;    0;    0;    0;   2M;   2M;   2M;   2M;    2;   2M;   2M;    2;   2M;    2;   2M;   2M;   2M;   2M;  18M;  18M;  18M;  18M;  18M;  18M;   4M;    4;    4;   4M;   4M;   3M;   3M;   7M;    7;   7M;   7M;   7M;   7M;   7M;    7;    7;    7;    7;    7;   7M;   7M;   7M;   7M;    0;   7M;   7M;   7M;   7M;   7M;    7;    0;    0;    0;    0;    0;    0
   0;    0;    0;    2;    2;    2;    2;   2M;   2M;   2M;    2;    2;    2;   2M;   2M;   2M;   2M;   2M;   2M;    2;    2;   2M;   2M;   2M;   18;  18M;  18M;  18M;    4;    4;    4;   4M;   4M;   3M;   3M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;    7;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;    7;    7;    0;    0;    0;    0;    0;    0
   0;    0;    0;    2;    2;    2;    2;    0;   2M;    2;    2;    2;    2;   2M;   2M;   2M;    2;   2M;   2M;    2;   2M;   2M;   2M;    2;  18M;  18M;  18M;    2;   2M;   2M;    2;    2;    1;    3;   3M;   3M;   3M;   7M;   7M;   7M;   7M;    7;   7M;    7;   7M;    7;   7M;   7M;   7M;   7M;   7M;   7M;    7;    7;    7;    7;    7;    7;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    2;    2;    2;    2;    2;    2;    2;    2;    2;   2M;    2;   2M;   2M;   2M;   2M;    2;   2M;    2;   2M;   2M;   2M;    2;   2M;   2M;   2M;   2M;    2;    1;    3;    3;    3;   3M;   3M;   7M;    7;    7;   7M;   7M;    7;    7;   7M;   7M;   7M;   7M;   7M;   7M;   7M;    7;    7;    0;    0;    7;    7;    7;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    2;    2;    2;    2;    2;    2;    2;   2M;   2M;   2M;   2M;   2M;    2;    2;   2M;   2M;   2M;   2M;    2;   2M;   2M;   2M;   2M;    1;   1M;    1;   3M;   3M;   3M;   3M;   7M;    7;    7;   7M;    7;    7;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;   7M;    7;    7;   7P;    7;    0;    7;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    2;    2;    2;   2M;    2;   2M;   2M;   2M;   2M;   2M;    2;    0;   2M;    2;   2M;    2;    2;    2;    2;   8M;    2;    1;    1;   1M;   1M;    1;    3;   3M;    3;    3;    3;    3;    7;   7M;    7;    7;   7M;    7;    7;    7;   7M;    7;   7M;    0;    7;    7;    7;    0;    0;    7;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    2;    2;   2M;   2M;   2M;   2M;   2M;   2M;   2M;    2;    2;   2M;    2;    2;    2;    2;    8;    2;   8M;   8M;   8M;   8M;    1;   1M;   1M;   1M;    3;   3M;    3;    3;    3;   3M;    3;   3M;   7M;   7M;   7M;    7;   7M;    7;   7M;   7M;    7;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   2M;   2M;   2M;   2M;   2M;    2;   2M;   2M;    2;    2;    2;    2;    2;   2M;   8M;   8M;   8M;   8M;    8;   8M;    8;    1;   1M;    1;    3;   3M;   3M;    3;   3M;    3;   3M;    3;   3M;   7M;   7M;   7M;    7;    7;   7M;   7M;    7;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    2;    0;    2;    2;    0;    2;   2M;    2;    2;    2;    2;    2;    2;    2;    8;    8;   8M;   8M;    8;   8M;   8M;    1;    1;    1;   1M;   3M;    3;   3M;    3;    3;   3M;   3M;   3M;   3M;   3M;    7;   7M;   7M;   7M;   7M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   2M;    2;    2;    2;    2;    2;    2;    2;    2;    8;   8M;    8;    8;    8;   8M;    8;    8;    1;    1;   1M;   1M;    3;    3;    3;    3;   3M;    3;   3M;   3M;   3M;   7M;   7M;   7M;   7M;   7M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    2;    2;   2M;    2;    2;    2;    2;    2;    2;    2;    2;    8;   8M;   8M;   8M;    8;   8M;   8M;    8;    1;    1;    1;    1;    3;    3;    3;    3;   3M;   3M;    3;   3M;   3M;   3M;    3;   3P;    3;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    2;   2M;    2;   2M;    2;    0;    2;    2;    2;    2;    2;    8;   8M;    8;   8M;    8;   8M;    1;    1;    1;    1;    1;    1;    3;    3;    3;    3;    3;   3M;   3M;   3M;   3M;    3;   3M;   3M;    3;    0;    0;    0;    0;    0;    0;    3;    0;    0;    3;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   2M;   2M;   2M;   2M;   2M;    2;    2;    2;    2;    2;   8M;    8;   8M;   8M;   8M;   8M;   1M;    1;    1;    1;   1M;    1;    1;    1;    3;    3;    3;   3M;   3M;   3M;   3M;   3M;    3;    3;    3;    0;    0;    0;    0;    3;   3M;   3M;    3;    3;    3;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    2;   2M;   2M;   2M;   2M;    2;   8M;    8;    8;    8;   8M;   8M;   8M;    8;   8M;   8M;   1M;    1;    1;    1;   1M;   1M;   1M;    1;    3;    3;   3M;   3M;    3;    3;    3;    3;    3;    3;    3;    3;    3;    3;    3;   3P;   3M;   3M;   3M;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    2;   2M;    8;   8M;   8M;   8M;    8;   8M;   8M;   8M;   8M;    8;    8;    8;    1;    1;    1;    1;    1;   1M;    1;   1M;    3;    3;   3M;    3;    3;    3;    3;    3;   3M;    3;    0;    3;    3;   3M;   3M;   3M;    3;   3M;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    2;   8M;   8M;   8M;   8M;   8M;   8M;   8M;   8M;   8M;    8;   8P;    8;    8;    1;    1;    1;    1;    1;    1;   1M;   1M;    3;    3;    3;    3;    3;    3;    3;   3M;   3M;   3M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   8M;    8;    8;   8M;   8M;    8;   8M;    8;   8M;    8;    0;    8;    8;    8;    1;    1;    1;    1;    1;    1;   1M;    1;    3;    3;    3;    3;    3;    3;    3;   3M;   3M;   3M;   3M;    3;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   8M;   8M;   8M;   8M;    8;    8;   8M;   8M;   8M;    8;    8;   8M;   8M;    8;    8;    1;    1;    1;    1;    1;    1;    1;    1;    1;    3;    1;    3;    3;    3;   3M;   3M;   3M;   3M;   3M;   3M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;   8M;   8M;   8M;    8;   8M;   8M;    8;   8M;   8M;    8;    8;   8M;   8M;   8M;    8;    1;    1;   1M;   1M;   1M;    1;    1;    1;    1;   1P;    1;    1;    3;    3;   3P;    3;   3M;   1M;    3;   3M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;    8;    8;    8;    8;   8M;    8;   8M;   8M;    0;   8M;   8M;   8M;   8M;    8;    8;    8;    8;    8;   1M;    1;   1M;   1M;   1M;   1M;    1;    1;    1;    1;    1;    1;    1;   1M;   1M;   1M;    1;   1M;   1M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;    8;   8M;   8M;    8;    8;   8M;    8;    8;   8M;   8M;   8M;   8M;    8;    8;    8;    0;   1M;   1M;   1M;   1M;   1M;    1;    0;    0;    0;    0;    0;    0;   1M;   1M;   1M;    1;    1;   1M;   1M;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;    0;   8M;    8;    8;   8M;   8M;   8M;   8M;   8M;   8M;    8;    8;    0;    8;    8;   1M;   1M;    1;    1;    1;    1;    0;    0;    0;    1;    1;    1;   1M;   1M;   1M;   1M;    1;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   8M;    8;   8M;    8;   8P;    8;    8;   8M;   8M;   8M;   8M;    8;    8;    8;    0;    0;    1;    1;    1;    0;    0;    0;    0;    0;    1;   1M;   1M;   1M;    1;   1M;    1;    1;   1M;    1;    1;    1;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   8M;   8M;   8M;    8;    8;    8;   8M;   8M;    8;    8;    8;    8;    8;    8;    8;    8;    1;    1;    1;    0;    0;    0;    0;    0;   1M;   1M;   1M;   1M;   1M;    1;   1M;   1M;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   8M;   8M;   8M;    8;   8M;   8M;   8M;    8;   8M;    0;    0;    0;    0;    0;    8;    1;    1;    1;    0;    0;    0;    0;    0;    0;    1;   1M;    1;    1;    1;   1M;   1M;   1M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;    8;    8;    8;    8;    8;    8;    8;    8;    8;    8;   8M;    8;   8M;    0;    0;    0;    0;    0;    1;    1;    0;    0;    0;    0;    0;    0;    1;    1;    1;    1;   1M;   1M;   1M;   1M;   1M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;   8P;    8;    0;   8M;   8M;   8M;   8M;    8;    0;    8;    8;   8M;   8M;   8M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;   1M;   1M;    1;    1;   1M;   1M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;    8;    8;   8P;   8M;   8M;   8M;   8M;    8;    0;    8;    8;    8;   8M;   8M;    8;    8;    8;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    1;    1;    1;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;   8M;   8M;    0;    8;    8;    0;    0;    0;    8;    8;   8M;    8;    8;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    1;    1;    1;   1M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;   8M;    8;    8;    8;    8;    0;    0;    0;    0;    8;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    1;    1;    1;   1M;   1M;   1M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;    8;    8;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    1;    0;    1;   1M;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    8;    8;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    0;    1;    1;    1;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    0;    1;    1;    1;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    0;    0;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    1;    0;    1;    1;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
   0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0;    0
